image_id,file_path,source_type,generator,model,prompt,negative_prompt,primary_scene,secondary_scenes,quality_tags,split,source_image_id,notes
outfit_qwen_collage_0008,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/outfit/outfit_qwen_collage_0008.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: outfit. Visual anchor: a mirror selfie or flat lay outfit photo where clothing and styling are the main subject. Quality condition: simple two-photo or three-photo collage layout, real phone album style, no decorative design. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: outfit.
Quality tags: collage.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the scene…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",outfit,,collage,pilot_review,outfit_sd35_collage_0008,Qwen pilot variant. 拼图样本，审核后再决定是否训练
outfit_qwen_backlight_0009,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/outfit/outfit_qwen_backlight_0009.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: outfit. Visual anchor: a mirror selfie or flat lay outfit photo where clothing and styling are the main subject. Quality condition: strong window or sunset backlight, subject slightly shadowed but recognizable. prioritize beautiful but still realistic phone-photo aesthetics. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: outfit.
Quality tags: backlight.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the scene clear en…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",outfit,,backlight,pilot_review,outfit_flux_backlight_0009,Qwen pilot variant. 精品逆光样本，控制真实感
fitness_qwen_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/fitness/fitness_qwen_normal_0001.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: fitness. Visual anchor: a gym, running, yoga, workout gear or exercise record with realistic daily photo composition. Quality condition: clear realistic smartphone photo, natural lighting, no text overlay, no watermark. prioritize beautiful but still realistic phone-photo aesthetics. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: fitness.
Quality tags: normal.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the scene c…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",fitness,,normal,pilot_review,fitness_flux_normal_0001,Qwen pilot variant. 精品正常样本，优先看是否像真实手机照片
fitness_qwen_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/fitness/fitness_qwen_low_light_0002.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: fitness. Visual anchor: a gym, running, yoga, workout gear or exercise record with realistic daily photo composition. Quality condition: low light indoor or evening photo, visible but dim, realistic phone noise, not too dark. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: fitness.
Quality tags: low_light.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the sc…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",fitness,,low_light,pilot_review,fitness_sd35_low_light_0002,Qwen pilot variant. 低光困难样本
fitness_qwen_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/fitness/fitness_qwen_blurry_compressed_0003.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: fitness. Visual anchor: a gym, running, yoga, workout gear or exercise record with realistic daily photo composition. Quality condition: slightly shaky handheld photo, mild motion blur and compression artifacts, still recognizable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: fitness.
Quality tags: blurry,compressed.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisemen…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",fitness,,"blurry,compressed",pilot_review,fitness_sd35_blurry_compressed_0003,Qwen pilot variant. 轻微手抖和压缩，不要极端糊
fitness_qwen_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/fitness/fitness_qwen_cluttered_0004.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: fitness. Visual anchor: a gym, running, yoga, workout gear or exercise record with realistic daily photo composition. Quality condition: messy real-life background, extra objects and visual clutter, still understandable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: fitness.
Quality tags: cluttered.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the scene c…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",fitness,,cluttered,pilot_review,fitness_sd35_cluttered_0004,Qwen pilot variant. 杂物背景，保留主体
fitness_qwen_weird_angle_0005,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/fitness/fitness_qwen_weird_angle_0005.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: fitness. Visual anchor: a gym, running, yoga, workout gear or exercise record with realistic daily photo composition. Quality condition: awkward tilted or top-down smartphone angle, casual composition, not a studio shot. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: fitness.
Quality tags: weird_angle.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the scene…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",fitness,,weird_angle,pilot_review,fitness_sd35_weird_angle_0005,Qwen pilot variant. 奇怪角度，模拟随手拍
fitness_qwen_partial_subject_0006,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/fitness/fitness_qwen_partial_subject_0006.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: fitness. Visual anchor: a gym, running, yoga, workout gear or exercise record with realistic daily photo composition. Quality condition: main subject partly cropped or partially visible, realistic accidental framing. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: fitness.
Quality tags: partial_subject.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the scene…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",fitness,,partial_subject,pilot_review,fitness_sd35_partial_subject_0006,Qwen pilot variant. 主体部分裁切
fitness_qwen_screenshot_text_overlay_0007,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/fitness/fitness_qwen_screenshot_text_overlay_0007.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: fitness. Visual anchor: a gym, running, yoga, workout gear or exercise record with realistic daily photo composition. Quality condition: phone screenshot-like image containing a photo with small UI bars or subtle text overlay, realistic but not a clean camera photo. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: fitness.
Quality tags: screenshot,text_overlay.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",fitness,,"screenshot,text_overlay",pilot_review,fitness_sd35_screenshot_text_overlay_0007,Qwen pilot variant. 特殊来源样本，审核后再决定是否训练
fitness_qwen_collage_0008,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/fitness/fitness_qwen_collage_0008.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: fitness. Visual anchor: a gym, running, yoga, workout gear or exercise record with realistic daily photo composition. Quality condition: simple two-photo or three-photo collage layout, real phone album style, no decorative design. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: fitness.
Quality tags: collage.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",fitness,,collage,pilot_review,fitness_sd35_collage_0008,Qwen pilot variant. 拼图样本，审核后再决定是否训练
fitness_qwen_backlight_0009,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/fitness/fitness_qwen_backlight_0009.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: fitness. Visual anchor: a gym, running, yoga, workout gear or exercise record with realistic daily photo composition. Quality condition: strong window or sunset backlight, subject slightly shadowed but recognizable. prioritize beautiful but still realistic phone-photo aesthetics. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: fitness.
Quality tags: backlight.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the scene cl…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",fitness,,backlight,pilot_review,fitness_flux_backlight_0009,Qwen pilot variant. 精品逆光样本，控制真实感
fitness_qwen_overexposed_0010,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/fitness/fitness_qwen_overexposed_0010.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: fitness. Visual anchor: a gym, running, yoga, workout gear or exercise record with realistic daily photo composition. Quality condition: slightly overexposed bright area, washed highlights, still realistic and usable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: fitness.
Quality tags: overexposed.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the scene cl…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",fitness,,overexposed,pilot_review,fitness_sd35_overexposed_0010,Qwen pilot variant. 轻微过曝，不能完全丢失主体
sunset_qwen_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/sunset/sunset_qwen_normal_0001.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: sunset. Visual anchor: sunset or dusk sky as the main subject, with warm horizon light, clouds, city or water silhouettes. Quality condition: clear realistic smartphone photo, natural lighting, no text overlay, no watermark. prioritize beautiful but still realistic phone-photo aesthetics. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: sunset.
Quality tags: normal.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the sce…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",sunset,,normal,pilot_review,sunset_flux_normal_0001,Qwen pilot variant. 精品正常样本，优先看是否像真实手机照片
sunset_qwen_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/sunset/sunset_qwen_low_light_0002.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: sunset. Visual anchor: sunset or dusk sky as the main subject, with warm horizon light, clouds, city or water silhouettes. Quality condition: low light indoor or evening photo, visible but dim, realistic phone noise, not too dark. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: sunset.
Quality tags: low_light.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep th…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",sunset,,low_light,pilot_review,sunset_sd35_low_light_0002,Qwen pilot variant. 低光困难样本
sunset_qwen_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/sunset/sunset_qwen_blurry_compressed_0003.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: sunset. Visual anchor: sunset or dusk sky as the main subject, with warm horizon light, clouds, city or water silhouettes. Quality condition: slightly shaky handheld photo, mild motion blur and compression artifacts, still recognizable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: sunset.
Quality tags: blurry,compressed.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertis…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",sunset,,"blurry,compressed",pilot_review,sunset_sd35_blurry_compressed_0003,Qwen pilot variant. 轻微手抖和压缩，不要极端糊
sunset_qwen_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/sunset/sunset_qwen_cluttered_0004.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: sunset. Visual anchor: sunset or dusk sky as the main subject, with warm horizon light, clouds, city or water silhouettes. Quality condition: messy real-life background, extra objects and visual clutter, still understandable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: sunset.
Quality tags: cluttered.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the sce…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",sunset,,cluttered,pilot_review,sunset_sd35_cluttered_0004,Qwen pilot variant. 杂物背景，保留主体
sunset_qwen_weird_angle_0005,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/sunset/sunset_qwen_weird_angle_0005.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: sunset. Visual anchor: sunset or dusk sky as the main subject, with warm horizon light, clouds, city or water silhouettes. Quality condition: awkward tilted or top-down smartphone angle, casual composition, not a studio shot. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: sunset.
Quality tags: weird_angle.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the s…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",sunset,,weird_angle,pilot_review,sunset_sd35_weird_angle_0005,Qwen pilot variant. 奇怪角度，模拟随手拍
sunset_qwen_partial_subject_0006,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/sunset/sunset_qwen_partial_subject_0006.jpg,synthetic,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: sunset. Visual anchor: sunset or dusk sky as the main subject, with warm horizon light, clouds, city or water silhouettes. Quality condition: main subject partly cropped or partially visible, realistic accidental framing. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: sunset.
Quality tags: partial_subject.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the s…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",sunset,,partial_subject,pilot_review,sunset_sd35_partial_subject_0006,Qwen pilot variant. 主体部分裁切
outfit_qwen_overexposed_0010,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/outfit/outfit_qwen_overexposed_0010.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: outfit. Visual anchor: a mirror selfie or flat lay outfit photo where clothing and styling are the main subject. Quality condition: slightly overexposed bright area, washed highlights, still realistic and usable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: outfit.
Quality tags: overexposed.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the scene clear en…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",outfit,,overexposed,pilot_review,outfit_sd35_overexposed_0010,Qwen pilot variant. 轻微过曝，不能完全丢失主体
sunset_qwen_screenshot_text_overlay_0007,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/sunset/sunset_qwen_screenshot_text_overlay_0007.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: sunset. Visual anchor: sunset or dusk sky as the main subject, with warm horizon light, clouds, city or water silhouettes. Quality condition: phone screenshot-like image containing a photo with small UI bars or subtle text overlay, realistic but not a clean camera photo. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: sunset.
Quality tags: screenshot,text_overlay.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll p…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",sunset,,"screenshot,text_overlay",pilot_review,sunset_sd35_screenshot_text_overlay_0007,Qwen pilot variant. 特殊来源样本，审核后再决定是否训练
sunset_qwen_collage_0008,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/sunset/sunset_qwen_collage_0008.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: sunset. Visual anchor: sunset or dusk sky as the main subject, with warm horizon light, clouds, city or water silhouettes. Quality condition: simple two-photo or three-photo collage layout, real phone album style, no decorative design. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: sunset.
Quality tags: collage.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",sunset,,collage,pilot_review,sunset_sd35_collage_0008,Qwen pilot variant. 拼图样本，审核后再决定是否训练
sunset_qwen_backlight_0009,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/sunset/sunset_qwen_backlight_0009.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: sunset. Visual anchor: sunset or dusk sky as the main subject, with warm horizon light, clouds, city or water silhouettes. Quality condition: strong window or sunset backlight, subject slightly shadowed but recognizable. prioritize beautiful but still realistic phone-photo aesthetics. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: sunset.
Quality tags: backlight.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the scen…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",sunset,,backlight,pilot_review,sunset_flux_backlight_0009,Qwen pilot variant. 精品逆光样本，控制真实感
